term,definition
Insider Threat,Insider threat is authorized user misusing access. Intent/unintent. In org. Hard detect; in DFIR, insider profiling (NIST SP 800-53).
Installation,Installation deploys software with configs. Silent. In packages. Secure; in DFIR, install logs for mal (SANS).
Instant Messaging (IM),IM enables real-time chat. Encrypted. In teams. Leak; in DFIR, IM forensics for comms (ENISA).
Integer Overflow,Integer overflow wraps values causing errors. Checked. In arith. Buffer; in DFIR, overflow in calcs (OWASP).
Integrated Development Environment (IDE),IDE provides editing/debug for dev. Secure plugins. In VS Code. Prod; in DFIR, IDE for RE (SANS).
Integrity,Integrity guards against improper mod/destruction. Hashes. CIA. Trust; in DFIR, integrity checks (NIST IR 7298).
Integrity Check Value (ICV),ICV verifies integrity in WEP. Weak. In WiFi. Crack; in DFIR, ICV in old captures (NIST).
Integrity Measurement,Integrity measurement hashes boot components for trust. IMA. In Linux. Attest; in DFIR, measurements for tamps (NIST SP 800-193).
Integrity Monitoring,Integrity monitoring watches for changes. Continuous. In FIM. Alert; in DFIR, monitoring for persistence (NIST SP 800-137).
Intelligent Transportation System (ITS),ITS uses sensors for traffic mgmt. V2I. In smart city. DDoS; in DFIR, ITS for cyber-physical (ENISA).
Interactive Authentication,Interactive auth requires user input like pass. Vs non-int. In logins. Strong; in DFIR, interactive in sessions (NIST SP 800-63).
Interception,Interception captures data in transit. Passive/active. In attacks. Encrypt; in DFIR, interception in MITM (NIST IR 7298).
Interface,Interface defines contract for components. Abstract. In design. Decouple; in DFIR, interface vulns in APIs (OWASP).
Interference,Interference disrupts signals like jamming. Physical. In wireless. DoS; in DFIR, interference in spectrum (ENISA).
Internal Reconnaissance,Internal recon maps after breach. Enum. In discovery. Lateral; in DFIR, recon commands in history (MITRE T1083).
International Mobile Equipment Identity (IMEI),IMEI uniquely IDs phones. Blacklist. In GSM. Track; in DFIR, IMEI in SIM swap (ENISA).
Internet Control Message Protocol (ICMP),ICMP signals errors/status in IP. Ping. In diag. Flood; in DFIR, ICMP tunneling (RFC 792).
Internet Engineering Task Force (IETF),IETF develops RFC standards for internet. Working groups. In protocols. Open; in DFIR, IETF for specs (IETF).
Internet Key Exchange (IKE),IKE sets up IPsec keys/SAs. Phase 1/2. In VPN. Auth; in DFIR, IKE payloads (RFC 7296).
Internet Message Access Protocol (IMAP),IMAP syncs email folders on server. RFC. In clients. Offline; in DFIR, IMAP for evidence (RFC 3501).
Internet of Things (IoT),IoT connects everyday devices to net. Embedded. In homes. Botnets; in DFIR, IoT vulns in Mirai (ENISA).
Internet Protocol Security (IPsec),IPsec secures IP comms with AH/ESP. Suite. In VPN. Tunnel; in DFIR, IPsec for encrypted (RFC 4301).
Internet Relay Chat (IRC),IRC is chat protocol for groups. Channels. In bots. C2; in DFIR, IRC for botnet (RFC 1459).
Internet Service Provider (ISP),ISP provides net access/routing. Tiered. In users. Throttle; in DFIR, ISP logs subpoena (ENISA).
Internet Small Computer Systems Interface (iSCSI),iSCSI encapsulates SCSI over IP for storage. Block. In SAN. Perform; in DFIR, iSCSI for disk (RFC 7143).
Intrusion,Intrusion is unauthorized access. Detected. In logs. Respond; in DFIR, intrusion timelines (NIST SP 800-61).
Intrusion Detection,Intrusion detection senses attacks via sig/anomaly. NIDS/HIDS. In monitoring. Alert; in DFIR, detection feeds (NIST SP 800-94).
Intrusion Detection System (IDS),IDS monitors for malicious activity. Passive. In nets. Signature; in DFIR, IDS alerts (NIST SP 800-94).
Intrusion Prevention System (IPS),IPS detects/blocks in-line. Active. In gateways. Prevent; in DFIR, IPS drops in logs (NIST SP 800-94).
Inventory,Inventory lists assets for mgmt. Automated. In CMDB. Visibility; in DFIR, inventory for scope (NIST SP 800-53).
Investigation,Investigation probes incidents for facts. Methodical. In DFIR. Truth; in DFIR, investigation reports (NIST SP 800-86).
IP Address,IP address identifies hosts in nets. IPv4/6. In routing. Spoof; in DFIR, IP geoloc (RFC 791).
IP Spoofing,IP spoofing fakes source for bypass. Stateless. In attacks. Filter; in DFIR, spoof in headers (MITRE T1075).
IPv6,IPv6 expands addressing with 128 bits. Stateless. In future. Tunneling; in DFIR, IPv6 for dual stack (RFC 8200).
Iris Recognition,Iris recognition uses eye patterns for biometrics. Contactless. In high sec. Accurate; in DFIR, iris spoofs (ENISA).
ISO 27001,ISO 27001 certifies ISMS for risk mgmt. Annex A. In orgs. Standard; in DFIR, 27001 for compliance (ISO).
ISO 27002,ISO 27002 provides control guidelines. Best practice. In impl. Guidance; in DFIR, 27002 for controls (ISO).
IT Asset,IT asset is hardware/software with value. Tracked. In inventory. Protect; in DFIR, asset criticality (NIST SP 800-53).
IT Service Management (ITSM),ITSM manages services per ITIL. Processes. In ops. Align; in DFIR, ITSM for incident (ITIL).
ITIL,ITIL is framework for ITSM best practices. Lifecycle. In service. Efficiency; in DFIR, ITIL for response (ITIL).
Jailbreak,Jailbreak removes OS restrictions on devices. Root. In mobile. Access; in DFIR, jailbreak for mal (ENISA).
JavaScript Object Notation (JSON),JSON structures data for APIs. Light. In web. Parse; in DFIR, JSON in payloads (RFC 8259).
Job Control Language (JCL),JCL scripts batch jobs in mainframes. z/OS. In legacy. Schedule; in DFIR, JCL for old systems (SANS).
John the Ripper,John the Ripper cracks passwords offline. Wordlist. In tools. Common; in DFIR, John for hashes (SANS).
Jump Server,Jump server is bastion for bastion access. Audited. In DMZ. Controlled; in DFIR, jump logs for admin (NIST SP 800-46).
Juniper Networks,Juniper provides routers/switches for nets. JunOS. In enterprise. ScreenOS; in DFIR, Juniper configs (Juniper).
Juniper ScreenOS,Juniper ScreenOS is firewall OS. Legacy. In UTM. Vulns; in DFIR, ScreenOS for backdoors (Juniper).
Just-In-Time (JIT) Compilation,JIT compiles at runtime for speed. Dynamic. In VMs. Opt; in DFIR, JIT for mal code (SANS).
Just-In-Time (JIT) Privileges,JIT privileges grant temp elevated access. Time-bound. In PAM. Least; in DFIR, JIT in sessions (NIST SP 800-53).
K-Anonymity,K-Anonymity generalizes data so k individuals indistinguishable. Privacy. In pub. Protect; in DFIR, k in shared intel (ENISA).
K-Nearest Neighbors (KNN),KNN classifies by closest training examples. Supervised. In ML. Simple; in DFIR, KNN for anomaly (ENISA).
Kali Linux,Kali Linux is pen test distro with tools. Debian. In red. Preloaded; in DFIR, Kali for sims (Offensive Security).
Kamidori,Kamidori is malware for credential theft. Japanese. In APT. Stealth; in DFIR, Kamidori samples (ENISA).
Karma Attack,Karma attack deauths to force open SSID probes. Rogue AP. In WiFi. Track; in DFIR, karma in wireless captures (ENISA).
Kerberos,Kerberos uses tickets for auth in domains. Symmetric. In AD. Mutual; in DFIR, Kerberos for golden tickets (RFC 4120).
Kernel,Kernel is OS core managing resources. Monolithic. In Linux. Ring 0; in DFIR, kernel modules for rootkits (SANS FOR508).
Kernel Patch Protection (KPP),KPP prevents kernel patching in Windows. PatchGuard. In 64bit. Protect; in DFIR, KPP bypasses (Microsoft).
Kernel Rootkit,Kernel rootkit hooks kernel for hide. LKM. In drivers. Deep; in DFIR, kernel analysis with Volatility (MITRE T1014).
Key Agreement,Key agreement derives shared secret over insecure. DH. In protocols. Secure; in DFIR, agreement in handshakes (NIST SP 800-56A).
Key Certification,Key certification binds keys to identities via sigs. CA. In PKI. Trust; in DFIR, cert validation (NIST SP 800-57).
Key Derivation Function (KDF),KDF stretches passwords to keys. PBKDF2. In enc. Strong; in DFIR, weak KDF in cracks (NIST SP 800-132).
Key Distribution Center (KDC),KDC issues tickets in Kerberos. AS/TGS. In realms. Central; in DFIR, KDC for replay (RFC 4120).
Key Escrow,Key escrow stores recovery keys with third party. Dual. In law. Access; in DFIR, escrow for decrypt (NIST SP 800-57).
Key Exchange,Key exchange securely shares keys. RSA/DH. In TLS. Initial; in DFIR, exchange captures (NIST SP 800-56A).
Key Generation,Key generation creates random strong keys. Entropy. In HSM. Secure; in DFIR, gen logs for weak (NIST SP 800-57).
Key Installation,Key installation loads into modules. Manual/auto. In crypto. Secure; in DFIR, install traces (NIST SP 800-57).
Key Management,Key management full lifecycle of keys. Policy. In PKI. Critical; in DFIR, mgmt failures (NIST SP 800-57).
Key Management System (KMS),KMS automates key ops like rotation. Centralized. In clouds. Scale; in DFIR, KMS for AWS decrypt (NIST SP 800-57).
Key Recovery,Key recovery retrieves from escrow or brute. Legal. In lost. Restore; in DFIR, recovery for evidence (NIST SP 800-57).
Key Register,Key register temporarily holds keys in modules. Volatile. In HSM. Protect; in DFIR, register dumps (NIST SP 800-140).
Key Rotation,Key rotation replaces periodically to limit exposure. Scheduled. In TLS. Fresh; in DFIR, rotation logs for use (NIST SP 800-57).
Key Zeroization,Key zeroization wipes keys from memory. On demand. In modules. Secure erase; in DFIR, zeroization in tamper (NIST SP 800-140).
Keystroke Dynamics,Keystroke dynamics analyzes typing for biometrics. Behavioral. In MFA. Continuous; in DFIR, dynamics in keylog (ENISA).
Known Exploited Vulnerabilities (KEV),KEV catalogs actively exploited CVEs. CISA. In patch. Prioritize; in DFIR, KEV for urgent (CISA).
Known Good, Known good is baseline of trusted states. Whitelist. In FIM. Verify; in DFIR, good for diffs (SANS).
Known-Plaintext Attack,Known-plaintext attack uses pairs to break. Historical. In ciphers. Weak; in DFIR, KPA on traffic (NIST).
Kripke Structure,Kripke structure models security states for verification. Possible worlds. In formal. Prove; in DFIR, structures for protocols (ENISA).
KVM,Keyboard Video Mouse switch for console sharing. Secure. In racks. Access; in DFIR, KVM for physical (ENISA).
Labeled Security Protection Profile (LSPP),LSPP is MAC for multi-level. Biba. In Linux. Integrity; in DFIR, LSPP for classified (CNSSI 4009).
LAMP,LAMP is stack Linux/Apache/MySQL/PHP. Open. In web. Common; in DFIR, LAMP vulns in servers (SANS).
LAN,Local Area Network (LAN) connects local devices. Ethernet. In buildings. Seg; in DFIR, LAN for lateral (NIST SP 800-97).
Land Attack,Land attack sends SYN to self IP/port. Loop. In TCP. Crash old; in DFIR, land in stacks (ENISA).
Landing Page,Landing page is post-click in phishing for creds. Form. In scams. Capture; in DFIR, page source for mal (MITRE T1566).
Language Injection,Language injection embeds code in dynamic langs. Escape. In templates. RCE; in DFIR, injection in eval (OWASP).
Large Language Model (LLM),LLM is AI for text gen like GPT. Prompt eng. In sec tools. Halluc; in DFIR, LLM for report (ENISA).
Lateral Connection,Lateral connection moves inside net post-initial. Pivot. In movement. Seg; in DFIR, lateral in RDP logs (MITRE T1021).
Lateral Encryption,Lateral encryption encrypts sideways traffic. Zero trust. In SDP. Secure; in DFIR, lateral decrypt for analysis (NIST SP 800-207).
Lateral Movement,Lateral movement spreads to other assets. MITRE. In tactics. Contain; in DFIR, movement mapping (MITRE TA0008).
Layer 2 Tunneling Protocol (L2TP),L2TP encapsulates L2 for VPN. PPP. In access. Tunnel; in DFIR, L2TP for remote (RFC 2661).
Layered Architecture,Layered arch separates concerns for security. MVC. In design. Isolate; in DFIR, layers for breach points (OWASP).
Layered Defense,Layered defense uses multiple controls. Depth. In strategy. Redund; in DFIR, layered slow (NIST SP 800-53).
LDAP,Lighthouse Directory Access Protocol (LDAP) queries directories. X.500. In AD. Enum; in DFIR, LDAP for recon (RFC 4511).
LDAP Injection,LDAP injection manipulates queries for unauthorized. Escape. In auth. Bypass; in DFIR, injection in binds (OWASP).
Least Privilege,Least privilege grants min access needed. Principle. In policy. Limit; in DFIR, priv abuse in logs (NIST SP 800-53).
Legacy System,Legacy system is old tech unsupported. Mainframe. In ops. Vulns; in DFIR, legacy exploits (ENISA).
Legal Hold,Legal hold preserves data for litigation. Suspend delete. In eDisc. Compliance; in DFIR, hold for evidence (NIST SP 800-86).
Letterbomb,Letterbomb is email with mal attachment exploiting viewer. MIME. In mail. Exec; in DFIR, letterbomb in previews (SANS).
Level of Concern (LOC),LOC rates sensitivity for protection. High/low. In RMF. Tailor; in DFIR, LOC for scope (NIST SP 800-60).
Liability,Liability is legal responsibility for breaches. Contract. In mgmt. Insurance; in DFIR, liability in reports (ENISA).
Library,Library is reusable code collection. Static/dynamic. In builds. Dep; in DFIR, lib vulns (OWASP).
License Compliance,License compliance tracks software use vs terms. SAM. In assets. Audit; in DFIR, compliance for tools (ENISA).
Lightweight Directory Access Protocol (LDAP),LDAP accesses directory services. Lightweight. In auth. Query; in DFIR, LDAP dumps (RFC 4510).
Link Layer,Link layer (OSI 2) frames data for physical. MAC. In Ethernet. ARP; in DFIR, link for L2 attacks (NIST SP 800-97).
Link State Advertisement (LSA),LSA floods topology in OSPF. Database. In routing. Sync; in DFIR, LSA for route manip (RFC 2328).
Linux Security Modules (LSM),LSM hooks kernel for MAC like SELinux. Framework. In Linux. Policy; in DFIR, LSM for access denials (Linux).
Live Acquisition,Live acquisition captures running system data. Volatile. In RAM. Context; in DFIR, live for memory (NIST SP 800-86).
Live CD,Live CD boots forensics OS without install. Persistent. In tools. Portable; in DFIR, CD for acquisition (SANS FOR508).
Live Forensics,Live forensics analyzes running systems. Memory. In incidents. Current; in DFIR, live for volatiles (SANS FOR508).
Load Balancer,Load balancer distributes traffic for HA. L4/7. In farms. Scale; in DFIR, balancer logs for DDoS (NIST SP 800-113).
Local Admin Password Solution (LAPS),LAPS randomizes local admin passes. AD managed. In domains. Unique; in DFIR, LAPS for pass-the-hash (Microsoft).
Local Descriptor Table (LDT),LDT maps segments in x86 protected mode. Per process. In OS. Access; in DFIR, LDT in memory (SANS FOR508).
Local Security Authority (LSA),LSA handles auth in Windows. SSPI. In sec. Creds; in DFIR, LSA dumps for secrets (Microsoft).
Local Variable,Local variable scopes to function. Stack. In code. Leak; in DFIR, locals in stack traces (OWASP).
Locality,Locality optimizes access patterns for cache. Spatial. In code. Perf; in DFIR, locality in timing attacks (ENISA).
Log Analysis,Log analysis examines records for events. Manual/auto. In SIEM. Insight; in DFIR, analysis for timelines (NIST SP 800-92).
Log Correlation,Log correlation links across sources for story. Rules. In tools. Context; in DFIR, correlation engines (SANS).
Log Event,Log event is timestamped record of action. Structured. In systems. Detail; in DFIR, event parsing (NIST SP 800-92).
Log Forwarder,Log forwarder relays to central. Syslog. In agents. Collect; in DFIR, forwarder for aggregation (NIST SP 800-92).
Log Management,Log management stores/analyzes logs. Retention. In SIEM. Visibility; in DFIR, mgmt for long-term (NIST SP 800-92).
Log Reduction,Log reduction filters irrelevant for focus. ML. In processing. Efficient; in DFIR, reduction for noise (SANS).
Log Retention,Log retention keeps records per policy. Archival. In compliance. Audit; in DFIR, retention for investigations (NIST SP 800-92).
Log Review,Log review inspects for anomalies. Periodic. In SOC. Detect; in DFIR, review for incidents (NIST SP 800-92).
Logic Bomb,Logic bomb triggers mal on condition like date. Dormant. In insiders. Sabotage; in DFIR, bomb disarming (MITRE T1480).
Logical Acquisition,Logical acquisition extracts FS data not physical. Faster. In mobile. Partial; in DFIR, logical for apps (SANS FOR508).
Logical Link Control (LLC),LLC provides SAP multiplexing in 802.2. Sublayer. In Ethernet. Flow; in DFIR, LLC in frames (IEEE 802.2).
Logical Volume Manager (LVM),LVM abstracts storage into volumes. Snapshot. In Linux. Flexible; in DFIR, LVM for partitions (SANS FOR508).
Login,Login is auth process to session. Creds. In portals. Secure; in DFIR, login attempts in brute (NIST SP 800-63).
Logon,Logon is Windows auth event. SID. In events. Track; in DFIR, logon IDs in processes (SANS FOR508).
Loopback,Loopback tests local stack with 127.0.0.1. Internal. In TCP. Diag; in DFIR, loopback for local mal (RFC 1122).
Low and Slow,Low and slow attacks trickle to evade. Reverse shell. In DoS. Stealth; in DFIR, slow in baselines (ENISA).
Low-Level Language (LLL),LLL close to machine like assembly. Efficient. In kernels. Control; in DFIR, LLL for RE (SANS).
Machine Learning (ML),ML learns patterns from data for prediction. Supervised. In sec. Adaptive; in DFIR, ML for anomaly (ENISA).
MAC Address,MAC address is L2 ID burned in NIC. 48bit. In Ethernet. Spoof; in DFIR, MAC in ARP (IEEE 802).
MAC Filtering,MAC filtering allows only known addresses. Whitelist. In WiFi. Basic; in DFIR, filtering bypass (ENISA).
Mandatory Access Control (MAC),MAC enforces policy centrally with labels. System wide. In SELinux. Strict; in DFIR, MAC denials (NIST IR 7298).
Mandatory Integrity Control (MIC),MIC labels integrity in Windows. Low/high. In UAC. Protect; in DFIR, MIC in elevations (Microsoft).
Man-in-the-Browser (MITB),MITB hooks browser for theft. Trojan. In banking. Transparent; in DFIR, MITB in extensions (ENISA).
Man-in-the-Middle (MITM),MITM intercepts/relays comms. Active/passive. In proxies. Decrypt; in DFIR, MITM in cert pinning bypass (NIST IR 7298).
Mandatory BoT, Mandatory BoT is persistent backdoor in firmware. Hard remove. In routers. Supply; in DFIR, BoT hunts (ENISA).
Masquerading,Masquerading impersonates legit entity. Spoof. In attacks. Trust; in DFIR, masquerade in user agents (MITRE T1036).
Master Boot Record (MBR),MBR is first sector with partition table. 512 bytes. In disks. Bootkit; in DFIR, MBR hex for infectors (SANS FOR508).
Material,Material is evidence substance. Digital/physical. In court. Relevant; in DFIR, material collection (NIST SP 800-86).
Matrix,Matrix models access subjects/objects. Formal. In theory. Visualize; in DFIR, matrix for priv mapping (CNSSI 4009).
Matryoshka Doll,Matryoshka doll nests encryptions for layers. Multi. In ransomware. Peel; in DFIR, doll decrypt step by step (SANS).
Mean Time Between Failures (MTBF),MTBF measures reliability as avg time fail-free. Stats. In hardware. Predict; in DFIR, MTBF in RCA (ENISA).
Mean Time to Acknowledge (MTTA),MTTA is time from alert to ack. Metric. In SOC. Responsiveness; in DFIR, MTTA for improvement (SANS).
Mean Time to Detect (MTTD),MTTD is time from event to detection. Metric. In IR. Vigilance; in DFIR, MTTD reduction (NIST SP 800-61).
Mean Time to Respond (MTTR),MTTR is time from detection to resolution. Metric. In IR. Efficiency; in DFIR, MTTR optimization (NIST SP 800-61).
Media Access Control (MAC),MAC controls L2 access like CSMA. Sublayer. In LAN. Fair; in DFIR, MAC in collisions (IEEE 802).
Memory Address,Memory address locates data in RAM. Virtual. In processes. Leak; in DFIR, addresses in dumps (SANS FOR508).
Memory Analysis,Memory analysis examines RAM for artifacts. Volatility. In live. Volatile; in DFIR, analysis for processes (SANS FOR508).
Memory Forensics,Memory forensics recovers from RAM dumps. Classes. In tools. Hidden; in DFIR, forensics for rootkits (SANS FOR508).
Memory Leak,Memory leak allocates without free, exhausting. Bugs. In code. DoS; in DFIR, leaks in perfmon (OWASP).
Memory Protection,Memory protection isolates processes with pages. NX. In OS. Prevent; in DFIR, protection bypass (NIST SP 800-123).
Memory Safety,Memory safety prevents invalid access like bounds check. Rust. In langs. Exploit resist; in DFIR, unsafe in vulns (ENISA).
Message Authentication Code (MAC),MAC tags for integ/auth with sym key. HMAC. In protocols. Verify; in DFIR, MAC validation (NIST SP 800-38B).
Message Digest (MD),MD is hash family like MD5. Deprecated. In legacy. Collision; in DFIR, MD for old integrity (NIST).
Message Encryption,Message encryption secures content end-to-end. PGP. In email. Conf; in DFIR, encrypt for privacy (ENISA).
Message Integrity,Message integrity ensures unaltered delivery. MACs. In comms. Trust; in DFIR, integrity in tampering (NIST IR 7298).
Metasploit,Metasploit is exploit framework for pen. Modules. In red. Common; in DFIR, Metasploit payloads (Rapid7).
Metric,Metric quantifies performance like MTTD. KPI. In dashboards. Measure; in DFIR, metrics for efficacy (NIST SP 800-55).
Microkernel,Microkernel minimizes core OS to messages. Modular. In QNX. Secure; in DFIR, micro for analysis (ENISA).
Microsegmentation,Microsegmentation isolates workloads granularly. NSX. In SDN. ZT; in DFIR, segments for containment (NIST SP 800-207).
Microsoft Defender,Microsoft Defender is EDR/AV suite. Integrated. In Windows. Protect; in DFIR, Defender telemetry (Microsoft).
Migration,Migration moves data/systems to new. Secure. In upgrades. Plan; in DFIR, migration for clean (NIST SP 800-53).
Military Grade,Military grade implies strong like AES-256. Marketing. In crypto. Standard; in DFIR, grade for compliance (ENISA).
Minuteman,Minuteman is rapid response team for incidents. On-call. In CSIRT. Speed; in DFIR, minuteman for containment (SANS).
Misconfiguration,Misconfiguration is improper setup exposing. Common. In clouds. Patch; in DFIR, config in root (OWASP).
Mobile Code,Mobile code executes on client like JS. Sandbox. In web. Risk; in DFIR, code for drive-by (NIST IR 7298).
Mobile Device Management (MDM),MDM configures/enforces on mobiles. Profiles. In fleets. Control; in DFIR, MDM for lost (NIST SP 800-124).
Mobile Threat,Mobile threat targets phones like smishing. App vulns. In users. Awareness; in DFIR, mobile forensics (ENISA).
Model-Based Testing,Model-based testing generates tests from models. Formal. In QA. Coverage; in DFIR, models for sim (ENISA).
Modular Architecture,Modular arch composes independent components. Loose. In design. Maintain; in DFIR, modules for vuln (OWASP).
Modular Monolith,Modular monolith structures app in modules before micro. Balanced. In dev. Scale; in DFIR, monolith for analysis (ENISA).
Module,Module is self-contained unit of code. Reusable. In builds. Dep; in DFIR, module loads (SANS).
Monitoring,Monitoring observes for anomalies. Continuous. In SOC. Detect; in DFIR, monitoring data (NIST SP 800-137).
Monoalphabetic Cipher,Monoalphabetic cipher substitutes letters fixed. Simple. In classic. Break freq; in DFIR, cipher analysis (NIST).
Monte Carlo Simulation,Monte Carlo sim estimates risk with random samples. Stats. In assessment. Prob; in DFIR, sim for impact (NIST SP 800-30).
Multi-Factor Authentication (MFA),MFA uses 2+ factors for auth. Something. In logins. Strong; in DFIR, MFA bypass (NIST SP 800-63B).
Multi-Party Computation (MPC),MPC computes on private data without reveal. Secure. In crypto. Privacy; in DFIR, MPC for shared intel (ENISA).
Multi-Tenancy,Multi-tenancy shares infra with isolation. Logical. In clouds. Efficient; in DFIR, tenancy breaches (NIST SP 800-146).
Multicast,Multicast sends to group addresses. IGMP. In streaming. Efficient; in DFIR, multicast for bot C2 (RFC 1112).
Multifactor Authentication (MFA),MFA combines factors for high assurance. Adaptive. In IAM. Resist; in DFIR, factor logs (NIST SP 800-63B).
Multiplexing,Multiplexing shares channel for multiple signals. TDM. In protocols. Efficient; in DFIR, mux in traffic (NIST SP 800-97).
Mutual Authentication,Mutual auth verifies both parties. Challenge. In TLS. Bidirect; in DFIR, mutual fails in MITM (NIST SP 800-57).
MX Record,MX record points to mail servers. Priority. In DNS. Delivery; in DFIR, MX for phishing domains (RFC 5321).
N-1 Attack,N-1 attack compromises all but one for threshold. Threshold. In MPC. Break; in DFIR, N-1 in crypto (ENISA).
NAC,Network Access Control (NAC) enforces policy before connect. 802.1x. In switches. Posture; in DFIR, NAC for rogue (NIST SP 800-116).
Name Resolution,Name resolution maps names to addresses. DNS. In hosts. Lookup; in DFIR, resolution for C2 (RFC 1035).
Namespace,Namespace scopes names like processes. Isolation. In containers. Collide prevent; in DFIR, namespaces for escapes (Linux).
National Institute of Standards and Technology (NIST),NIST develops US standards for security. SP series. In fed. Guidance; in DFIR, NIST for methods (NIST).
National Vulnerability Database (NVD),NVD enriches CVEs with scores. NIST. In search. Detail; in DFIR, NVD for vulns (NIST).
Native Code,Native code compiles to machine. Fast. In C. Perform; in DFIR, native for RE (SANS).
Natural Language Processing (NLP),NLP analyzes text for sentiment etc. ML. In sec. Log; in DFIR, NLP for reports (ENISA).
Near Field Communication (NFC),NFC enables short-range wireless like payments. Tap. In mobile. Skim; in DFIR, NFC for theft (ENISA).
Need to Know,Need to know limits info to required. Principle. In classified. Minimize; in DFIR, know for scoping (CNSSI 4009).
Nessus,Nessus is vuln scanner with plugins. Tenable. In audits. Detect; in DFIR, Nessus for posture (Tenable).
NetBIOS,NetBIOS provides naming/session for LAN. Legacy. In SMB. Enum; in DFIR, NetBIOS for recon (RFC 1001).
NetFlow,NetFlow exports flow records for analysis. Cisco. In routers. Traffic; in DFIR, NetFlow for anomalies (Cisco).
Network Access Control (NAC),NAC checks device before net access. Profiler. In ports. Secure; in DFIR, NAC logs (NIST SP 800-116).
Network Address Translation (NAT),NAT maps private to public IPs. Overload. In routers. Hide; in DFIR, NAT for source (RFC 2663).
Network Attached Storage (NAS),NAS provides file storage over net. NFS/SMB. In shares. Central; in DFIR, NAS for data (NIST SP 800-45).
Network Behavior Analysis (NBA),NBA baselines traffic for anomalies. Flow. In NDR. Detect; in DFIR, NBA for C2 (NIST SP 800-94).
Network Forensic Analysis Tool (NFAT),NFAT captures/analyzes net events. Full packet. In tools. Timeline; in DFIR, NFAT for pcap (NIST SP 800-86).
Network Forensics,Network forensics examines traffic for evidence. Pcap. In incidents. Comms; in DFIR, forensics for exfil (NIST SP 800-86).
Network Function Virtualization (NFV),NFV virtualizes net functions like firewalls. SDN. In telco. Flexible; in DFIR, NFV for dynamic (ENISA).
Network Intrusion Detection System (NIDS),NIDS monitors net for attacks. SPAN. In switches. Global; in DFIR, NIDS alerts (NIST SP 800-94).
Network Layer,Network layer (OSI 3) routes packets. IP. In routing. Logical; in DFIR, layer for IP attacks (NIST SP 800-97).
Network Mapping,Network mapping diagrams topology. Nmap. In recon. Plan; in DFIR, mapping for scope (MITRE T1590).
Network Perimeter,Network perimeter is boundary with controls. DMZ. In arch. Defend; in DFIR, perimeter breaches (NIST SP 800-41).
Network Protocol,Network protocol defines rules for comm. TCP/UDP. In stacks. Standard; in DFIR, protocol dissect (Wireshark).
Network Segmentation,Network segmentation divides for isolation. VLAN. In design. Contain; in DFIR, segments for lateral (NIST SP 800-207).
Network Sniffing,Network sniffing captures packets for analysis. Promisc. In tools. Eaves; in DFIR, sniffing for evidence (Wireshark).
Network Tap,Network tap mirrors traffic for monitoring. Passive. In SPAN. Full; in DFIR, tap for captures (NIST SP 800-94).
Network Time Protocol (NTP),NTP syncs clocks over net. Stratum. In servers. Accurate; in DFIR, NTP for timestamps (RFC 5905).
Network Traffic Analysis (NTA),NTA examines flows for threats. Metadata. In NDR. Behavioral; in DFIR, NTA for C2 (ENISA).
Network Virtual Terminal (NVT),NVT standardizes telnet for interop. ASCII. In remote. Virtual; in DFIR, NVT for sessions (RFC 854).
Network-Based Application Recognition (NBAR),NBAR classifies traffic for QoS. Deep. In Cisco. Policy; in DFIR, NBAR for app threats (Cisco).
Networked Storage,Networked storage accesses over net like SAN. Block/file. In data. Central; in DFIR, storage for large (ENISA).
Neverfail,Neverfail provides HA for apps. Replication. In critical. Uptime; in DFIR, Neverfail for recovery (Neverfail).
Next Generation Firewall (NGFW),NGFW inspects app/stateful. DPI. In perimeters. Advanced; in DFIR, NGFW for L7 (Gartner).
Nexus,Nexus is repo manager for artifacts. Sonatype. In CI. Secure; in DFIR, Nexus for supply (Sonatype).
NIDS,NIDS is network intrusion detection. Sensor. In mirrors. Traffic; in DFIR, NIDS for net events (NIST SP 800-94).
NIPF,NIPF is packet filter in BSD. IPF. In firewalls. Basic; in DFIR, NIPF rules for configs (OpenBSD).
Nmap,Nmap is port scanner for discovery. Script. In recon. Map; in DFIR, Nmap sigs in logs (Insecure.org).
No eXecute (NX),NX marks pages non-exec to prevent code inj. Hardware. In AMD. DEP; in DFIR, NX bypass in ROP (NIST SP 800-123).
Noise Protocol Framework,Noise builds crypto handshakes. Modular. In WireGuard. Secure; in DFIR, Noise for protocols (Noise).
Non-Interference,Non-interference ensures high sec not affects low. Model. In MLS. Leak prevent; in DFIR, interference in flows (CNSSI 4009).
Non-Repudiation,Non-repudiation proves action by sender. Digital sig. In contracts. Account; in DFIR, non-rep in logs (NIST IR 7298).
Nonces,Nonces are unique numbers for freshness. Random. In crypto. Replay; in DFIR, nonce reuse in attacks (NIST).
Normalization,Normalization standardizes data for comparison. Canonical. In logs. Consistent; in DFIR, norm for correlation (NIST SP 800-92).
NotPetya,NotPetya is wiper disguised as ransom. EternalBlue. In 2017. Destruct; in DFIR, Petya analysis (MITRE).
NTP Amplification,NTP amplification uses monlist for DoS. UDP. In servers. Large resp; in DFIR, NTP in pcap (MITRE T1498).
Null Cipher,Null cipher hides in nulls or spacing. Stego. In text. Conceal; in DFIR, null extract (ENISA).
Object, Object is entity with data/methods in OOP. Encaps. In code. Secure; in DFIR, object in memory (OWASP).
